START	END
1034415093	1034415093
1034415095	1034415101
1034415103	1034415105
1034415107	1034415111
1034415113	1034415114
1034415118	1034415119
1034415122	1034415123
1034415125	1034415127
1034415130	1034415132
1034415134	1034415135
1034415139	1034415142
1034415144	1034415151
1034415153	1034415160
1034415163	1034415171
1034415173	1034415173
1034415175	1034415175
1034415177	1034415179
1034415181	1034415184
1034415188	1034415208
1034415210	1034415276
1034415278	1034415619
1034415621	1034415635
1034415637	1034415681
1034415716	1034415783
1034415785	1034415869
1034415871	1034415877
1034415879	1034415893
1034415895	1034415905
1034415907	1034415937
1034415939	1034415957
1034415959	1034415961
1034415963	1034415989
1034415991	1034416033
1034416035	1034416049
1034416051	1034416649
1034416651	1034416895
1034417152	1034417941
1034417943	1034417945
1034417947	1034417953
1034417955	1034417973
1034417975	1034417985
1034417987	1034418005
1034418007	1034418073
1034418075	1034418156
1034418159	1034418175
1034418432	1034418518
1034418520	1034419862
1034419864	1034419908
1034419910	1034425874
1034425876	1034430623
1034430625	1034431020
1034431022	1034431789
1034431791	1034431793
1034431795	1034433276
1034433278	1034434723
1034434725	1034434788
1034434790	1034434984
1034434986	1034435047
1034435049	1034437879
1034437881	1034446712
1034446714	1034448640
1034448642	1034451260
1034451262	1034451443
1034451445	1034452039
1034452041	1034452313
1034452315	1034462331
1034462333	1034463124
1034463126	1034463152
1034463154	1034463164
1034463166	1034485759
1034697162	1034697162
1034944512	1034947583
1034947840	1034955427
1034955429	1034993800
1034993821	1035010047
1035095974	1035095974
1035114603	1035114603
1035114664	1035114664
1035114692	1035114692
1035118148	1035118148
1035123648	1035123648
1035124241	1035124241
1035124736	1035124991
1035128584	1035128584
1035135250	1035135250
1035135269	1035135269
1035136256	1035136511
1035140150	1035140150
1035141120	1035144308
1035144310	1035144310
1035144312	1035144313
1035144315	1035156479
1035157504	1035163190
1035163192	1035167240
1035167242	1035167243
1035167246	1035167251
1035167253	1035167258
1035167260	1035167273
1035167275	1035167286
1035167288	1035167314
1035167316	1035167320
1035167322	1035167326
1035167328	1035167400
1035167402	1035167474
1035167476	1035167477
1035167479	1035167517
1035167519	1035167519
1035167522	1035167524
1035167526	1035167526
1035167530	1035167532
1035167534	1035167546
1035167548	1035167572
1035167575	1035167591
1035167593	1035167598
1035167600	1035167614
1035167616	1035167617
1035167619	1035167624
1035167626	1035167628
1035167630	1035167631
1035167633	1035167640
1035167642	1035167650
1035167652	1035167661
1035167663	1035167676
1035167678	1035167679
1035167681	1035167686
1035167688	1035167696
1035167698	1035167707
1035167709	1035167709
1035167711	1035167722
1035167724	1035167732
1035167734	1035169667
1035169670	1035169679
1035169684	1035169791
1035170048	1035170056
1035170058	1035170078
1035170080	1035170217
1035170219	1035170273
1035170275	1035170409
1035170411	1035170570
1035170572	1035170779
1035170781	1035170795
1035170797	1035171624
1035171626	1035172346
1035172348	1035172611
1035172613	1035172614
1035172616	1035172617
1035172622	1035172624
1035172628	1035172628
1035172640	1035172641
1035172645	1035172649
1035172651	1035172651
1035172653	1035172653
1035172655	1035172658
1035172661	1035172661
1035172663	1035172663
1035172665	1035172665
1035172667	1035172667
1035172669	1035172669
1035172671	1035172671
1035172674	1035172674
1035172679	1035172679
1035172681	1035172681
1035172684	1035172686
1035172688	1035172689
1035172691	1035172691
1035172693	1035172693
1035172695	1035172695
1035172698	1035172698
1035172701	1035172701
1035172703	1035172705
1035172708	1035172712
1035172714	1035172714
1035172716	1035172717
1035172719	1035172722
1035172724	1035172727
1035172729	1035172732
1035172734	1035172736
1035172739	1035172741
1035172744	1035172750
1035172753	1035172753
1035172759	1035172760
1035172762	1035172765
1035172768	1035172769
1035172772	1035172772
1035172774	1035172777
1035172779	1035172780
1035172782	1035172782
1035172788	1035172788
1035172790	1035172792
1035172794	1035172796
1035172798	1035172799
1035172801	1035172801
1035172803	1035172806
1035172808	1035172811
1035172813	1035172865
1035172867	1035172895
1035172928	1035172956
1035172958	1035173345
1035173347	1035173347
1035173349	1035173349
1035173351	1035174399
1035175936	1035187455
1035188224	1035191807
1035192064	1035206655
1035209984	1035210239
1035240384	1035240397
1035240399	1035240915
1035240917	1035240959
1035241056	1035242433
1035242435	1035242496
1035242647	1035242657
1035242659	1035242879
1035242944	1035243141
1035243144	1035243149
1035243151	1035243167
1035243200	1035243231
1035243328	1035243391
1035243520	1035243551
1035244032	1035244033
1035244061	1035244063
1035244096	1035244166
1035244183	1035244190
1035244272	1035244319
1035244480	1035245919
1035245981	1035246015
1035246080	1035246335
1035246749	1035246751
1035246848	1035246879
1035247136	1035247369
1035247371	1035247502
1035247504	1035247673
1035247675	1035247865
1035247867	1035247882
1035247884	1035248578
1035248580	1035248593
1035248607	1035248636
1035248638	1035248977
1035248979	1035249167
1035249169	1035249185
1035249187	1035249220
1035249232	1035249281
1035249337	1035251779
1035251781	1035251788
1035251790	1035252129
1035252159	1035252285
1035252287	1035252373
1035252375	1035252625
1035252628	1035252872
1035252874	1035253134
1035253136	1035253277
1035253279	1035253611
1035253613	1035253766
1035253768	1035253841
1035253843	1035253845
1035253847	1035253849
1035253851	1035253853
1035253855	1035253856
1035253858	1035253953
1035253955	1035253955
1035253957	1035253959
1035253961	1035253971
1035253973	1035253973
1035253975	1035253979
1035253981	1035253987
1035253989	1035253993
1035253995	1035254005
1035254007	1035254010
1035254012	1035254048
1035254050	1035254079
1035254081	1035254094
1035254096	1035254145
1035254224	1035254253
1035254255	1035254258
1035254260	1035254400
1035254402	1035254411
1035254413	1035254413
1035254415	1035254437
1035254439	1035254448
1035254450	1035254456
1035254458	1035254669
1035254671	1035254676
1035254678	1035254680
1035254682	1035254753
1035254755	1035254755
1035254757	1035254758
1035254763	1035254767
1035254770	1035254773
1035254777	1035254778
1035254782	1035254783
1035255171	1035255177
1035255179	1035255180
1035255182	1035255299
1035255302	1035255302
1035255304	1035255304
1035255306	1035255306
1035255308	1035255315
1035255317	1035255322
1035255324	1035255326
1035255329	1035255329
1035255332	1035255336
1035255338	1035255339
1035255343	1035255393
1035255395	1035255395
1035255397	1035255397
1035255399	1035255401
1035255403	1035255428
1035255430	1035255555
1035255558	1035255558
1035255560	1035255564
1035255566	1035255619
1035255621	1035255684
1035255687	1035256230
1035256232	1035256517
1035256519	1035256528
1035256530	1035257764
1035257766	1035257869
1035257871	1035257873
1035257875	1035257877
1035257879	1035257893
1035257895	1035257901
1035257903	1035257905
1035257907	1035257913
1035257915	1035257929
1035257931	1035258053
1035258055	1035258057
1035258059	1035258085
1035258087	1035258113
1035258116	1035258117
1035258119	1035258120
1035258122	1035258122
1035258124	1035258124
1035258127	1035258127
1035258133	1035258133
1035258135	1035258135
1035258137	1035258139
1035258142	1035258143
1035258145	1035258146
1035258149	1035258150
1035258152	1035258157
1035258159	1035258171
1035258173	1035258173
1035258175	1035258183
1035258186	1035258186
1035258189	1035258190
1035258192	1035258198
1035258200	1035258210
1035258214	1035258214
1035258216	1035258216
1035258218	1035258219
1035258221	1035258221
1035258224	1035258224
1035258227	1035258228
1035258231	1035258231
1035258234	1035258240
1035258242	1035258242
1035258245	1035258246
1035258250	1035258250
1035258252	1035258253
1035258256	1035258257
1035258260	1035258369
1035258371	1035258374
1035258376	1035258383
1035258386	1035258386
1035258388	1035258398
1035258401	1035258401
1035258403	1035258412
1035258414	1035258414
1035258416	1035258416
1035258418	1035258424
1035258426	1035258427
1035258429	1035258429
1035258431	1035258431
1035258433	1035258433
1035258435	1035258437
1035258439	1035258441
1035258446	1035258446
1035258448	1035258448
1035258450	1035258456
1035258461	1035258461
1035258463	1035258466
1035258469	1035258469
1035258472	1035258474
1035258478	1035258478
1035258481	1035258482
1035258485	1035258489
1035258491	1035258495
1035258497	1035258497
1035258502	1035258504
1035258508	1035258508
1035258510	1035258512
1035258515	1035258515
1035258518	1035258518
1035258520	1035258520
1035258522	1035258522
1035258525	1035258526
1035258529	1035258540
1035258543	1035258549
1035258553	1035258559
1035258561	1035258566
1035258568	1035258568
1035258570	1035258576
1035258578	1035258578
1035258583	1035258605
1035258607	1035258610
1035258612	1035258613
1035258615	1035258615
1035258617	1035258617
1035258620	1035258621
1035258623	1035258632
1035258634	1035258634
1035258636	1035258657
1035258659	1035258660
1035258662	1035258664
1035258666	1035258669
1035258671	1035258687
1035258689	1035258691
1035258694	1035258696
1035258698	1035258699
1035258701	1035258701
1035258703	1035258752
1035258754	1035258757
1035258760	1035258761
1035258763	1035258767
1035258769	1035258769
1035258771	1035258771
1035258775	1035258826
1035258829	1035258866
1035258869	1035258869
1035258871	1035258873
1035258875	1035258875
1035258877	1035258891
1035258893	1035258951
1035258953	1035258955
1035258957	1035259970
1035259972	1035259972
1035259974	1035259974
1035259976	1035259976
1035259978	1035259978
1035259981	1035259989
1035259991	1035259991
1035259993	1035260011
1035260013	1035260018
1035260020	1035260027
1035260029	1035260060
1035260062	1035260163
1035260165	1035260167
1035260169	1035260169
1035260171	1035260185
1035260188	1035260189
1035260191	1035260192
1035260194	1035260196
1035260198	1035260205
1035260210	1035260226
1035260228	1035260228
1035260230	1035260233
1035260235	1035260237
1035260239	1035260240
1035260243	1035260243
1035260245	1035260255
1035260258	1035260274
1035260276	1035260289
1035260293	1035260293
1035260295	1035260302
1035260304	1035260356
1035260358	1035260420
1035260424	1035260425
1035260427	1035260429
1035260431	1035260431
1035260434	1035260434
1035260436	1035260441
1035260443	1035260444
1035260446	1035260446
1035260448	1035260451
1035260455	1035260455
1035260457	1035260545
1035260547	1035260548
1035260550	1035260560
1035260562	1035260565
1035260567	1035260571
1035260573	1035260573
1035260576	1035260576
1035260580	1035260580
1035260583	1035260585
1035260587	1035260592
1035260595	1035260595
1035260597	1035260598
1035260601	1035260608
1035260610	1035260612
1035260615	1035260617
1035260619	1035260625
1035260627	1035260633
1035260635	1035260635
1035260637	1035260643
1035260645	1035260651
1035260653	1035260660
1035260662	1035260662
1035260664	1035260673
1035260675	1035260677
1035260679	1035260681
1035260683	1035260686
1035260688	1035260692
1035260694	1035260694
1035260696	1035260698
1035260701	1035260701
1035260703	1035260704
1035260706	1035260738
1035260740	1035260741
1035260743	1035260746
1035260748	1035260754
1035260757	1035260780
1035260782	1035260783
1035260786	1035260788
1035260791	1035260792
1035260794	1035260803
1035260805	1035260813
1035260815	1035260818
1035260823	1035260834
1035260836	1035260841
1035260843	1035260848
1035260850	1035260865
1035260868	1035260869
1035260871	1035260872
1035260874	1035260874
1035260876	1035260879
1035260889	1035260890
1035260893	1035260894
1035260896	1035260897
1035260899	1035260900
1035260903	1035260903
1035260905	1035260906
1035260908	1035260909
1035260911	1035260912
1035260914	1035260914
1035260916	1035260917
1035260919	1035260925
1035260927	1035260934
1035260936	1035260937
1035260939	1035260955
1035260957	1035260983
1035260985	1035261024
1035261026	1035261114
1035261116	1035261117
1035261119	1035261172
1035261174	1035261179
1035261181	1035261752
1035261754	1035261775
1035261777	1035261842
1035261844	1035261889
1035261891	1035261891
1035261893	1035261894
1035261899	1035261899
1035261901	1035261902
1035261904	1035261904
1035261906	1035261910
1035261912	1035261912
1035261914	1035261916
1035261918	1035261924
1035261926	1035261927
